Player,Team,YearSigned,Years,,Value,APY,Guaranteed,,APY as % OfCap At Signing,,InflatedValue,InflatedAPY,InflatedGuaranteed
Levi Bell,Seahawks,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$289,409","$289,409",$0
David Perales,Steelers,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$289,409","$289,409",$0
Lonnie Phelps,Browns,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$289,409","$289,409",$0
Daeshon Hall,49ers,2018,1,,"$170,000","$170,000",$0,,0.1%,,"$288,962","$288,962",$0
Eric Lee,Lions,2018,1,,"$170,000","$170,000",$0,,0.1%,,"$288,962","$288,962",$0
Anthony Goodlow,Cardinals,2025,1,,"$267,667","$267,667",$0,,0.1%,,"$288,758","$288,758",$0
Carl Jones Jr.,Bears,2025,1,,"$267,667","$267,667",$0,,0.1%,,"$288,758","$288,758",$0
Derrick Mclendon II,Dolphins,2025,1,,"$267,667","$267,667",$0,,0.1%,,"$288,758","$288,758",$0
Truman Jones,Patriots,2025,1,,"$267,667","$267,667",$0,,0.1%,,"$288,758","$288,758",$0
Gabriel Murphy,Vikings,2025,1,,"$267,667","$267,667",$0,,0.1%,,"$288,758","$288,758",$0
James Harrison,Steelers,2002,1,,"$68,000","$68,000",$0,,0.1%,,"$288,063","$288,063",$0
Isaiah Foskey,Bengals,2025,1,,"$265,222","$265,222",$0,,0.1%,,"$286,121","$286,121",$0
Caleb Murphy,Chargers,2024,1,,"$239,999","$239,999",$0,,0.1%,,"$283,037","$283,037",$0
Jabaal Sheard,Jaguars,2020,1,,"$185,529","$185,529",$0,,0.1%,,"$281,944","$281,944",$0
Antonio Smith,Cardinals,2005,1,,"$79,900","$79,900",$0,,0.1%,,"$281,472","$281,472",$0
Antonio Smith,Cardinals,2004,1,,"$73,950","$73,950",$0,,0.1%,,"$276,411","$276,411",$0
Chris Clemons,Browns,2004,1,,"$73,950","$73,950",$0,,0.1%,,"$276,411","$276,411",$0
Fadil Diggs,Saints,2025,1,,"$254,667","$254,667",$0,,0.1%,,"$274,734","$274,734",$0
Cameron Malveaux,Browns,2020,1,,"$180,636","$180,636",$0,,0.1%,,"$274,508","$274,508",$0
Keshawn Banks,Patriots,2024,1,,"$232,501","$232,501",$0,,0.1%,,"$274,195","$274,195",$0
Breeland Speaks,Bills,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
James Vaughters,Falcons,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Aaron Adeoye,Packers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Kobe Jones,Dolphins,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Niko Lalos,Giants,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Quinton Bell,Falcons,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Trent Harris,Giants,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
George Obinna,Falcons,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Pita Taumoepenu,Broncos,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Hamilcar Rashed,Jets,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Jabari Zuniga,Jets,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Alex Tchangam,Seahawks,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Pita Taumoepenu,Broncos,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Matt Leo,Eagles,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Mike Love,Bills,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Bradlee Anae,Cowboys,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Frank Herron,Panthers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Alex Barrett,49ers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Corbin Kaufusi,49ers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Aaron Adeoye,Packers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Myles Adams,Seahawks,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Aaron Patrick,Jaguars,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Jordan Brailford,Falcons,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Ron'Dell Carter,Cardinals,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Joe Jackson,Browns,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Demone Harris,Texans,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Joe Jackson,Browns,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Carlo Kemp,Broncos,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Joe Jackson,Browns,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Tipa Galeai,Packers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Derrek Tuszka,Steelers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Curtis Weaver,Browns,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Austin Edwards,Chiefs,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Demone Harris,Chiefs,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Austin Larkin,Panthers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Gerri Green,Raiders,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Corbin Kaufusi,49ers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Emeke Egbule,Chargers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Earnest Brown IV,Rams,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Jessie Lemonier,Lions,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Tashawn Bower,Patriots,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
William Bradley-King,Commanders,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Tuzar Skipper,Titans,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Kylie Fitts,Cardinals,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Pita Taumoepenu,Broncos,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Joe Jackson,Chiefs,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Kenny Willekes,Vikings,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Austin Larkin,Panthers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
John Daka,Bears,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Cameron Malveaux,Eagles,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Jacob Tuioti-Mariner,Steelers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Charles Snowden,Bears,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$273,308","$273,308",$0
Eric Lee,Patriots,2019,1,,"$170,000","$170,000",$0,,0.1%,,"$272,072","$272,072",$0
Aaron Adeoye,Ravens,2019,1,,"$170,000","$170,000",$0,,0.1%,,"$272,072","$272,072",$0
Eric Lee,Lions,2019,1,,"$170,000","$170,000",$0,,0.1%,,"$272,072","$272,072",$0
Tashawn Bower,Patriots,2020,1,,"$178,518","$178,518",$0,,0.1%,,"$271,290","$271,290",$0
Will Pericak,Bills,2017,1,,"$150,000","$150,000",$0,,0.1%,,"$270,539","$270,539",$0
Joe Evans,Ravens,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Solomon Byrd,Texans,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Ochaun Mathis,Eagles,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Dondrea Tillman,Broncos,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Mitchell Agude,Lions,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Khalid Duke,Titans,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Isaac Ukwu,Lions,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Durell Nchami,Colts,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Deslin Alexandre,Packers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Andre Jones Jr.,Commanders,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Khalid Duke,Titans,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Solomon Byrd,Texans,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Isaiah Thomas,Bengals,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Titus Leo,Colts,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Gabriel Murphy,Vikings,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Marcus Haynes,Steelers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Benton Whitley,Giants,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Keshawn Banks,Patriots,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
D.J. Coleman,Jaguars,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Ryder Anderson,Saints,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Marcus Haynes,Browns,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Kenny Dyson Jr.,Panthers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
K.J. Henry,Bengals,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Luiji Vilain,Cowboys,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Ovie Oghoufo,Raiders,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Junior Aho,Falcons,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Ochaun Mathis,Eagles,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Sam Okuayinonu,49ers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Keshawn Banks,Cardinals,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Carl Jones Jr.,Bears,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Jamree Kromah,Bears,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Isaiah Thomas,Bengals,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Eku Leota,CAR/PIT,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Bradlee Anae,Jets,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Ronnie Perkins,Cardinals,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Derrick Mclendon II,Dolphins,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Andrew Farmer,Broncos,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Caleb Murphy,Chargers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Thomas Incoom,Panthers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
David Anenih,Eagles,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Keshawn Banks,Patriots,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Alex Barrett,49ers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Trajan Jeffcoat,Saints,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Truman Jones,Patriots,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Elerson Smith,Browns,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
C.J. Ravenell,Ravens,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Daniel Grzesiak,Buccaneers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Andre Carter II,Vikings,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Charles Harris,Eagles,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Gabriel Murphy,Vikings,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Adedayo Odeleye,Ravens,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Elerson Smith,Browns,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Bo Richter,Vikings,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Earnest Brown IV,Buccaneers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
William Bradley-King,Dolphins,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Keir Thomas,Rams,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Tarron Jackson,49ers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Titus Leo,Colts,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Niko Lalos,Saints,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Kingsley Jonathan,Bills,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Anthony Goodlow,Cardinals,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Tyreke Smith,Seahawks,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Tomon Fox,Giants,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Caleb Murphy,Chargers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Thomas Incoom,Panthers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Zach VanValkenburg,Rams,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Ochaun Mathis,Patriots,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Kingsley Jonathan,Bills,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Charles Snowden,Raiders,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Tomon Fox,Giants,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Eku Leota,Steelers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Tarron Jackson,Panthers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Truman Jones,Chiefs,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
K.J. Henry,Eagles,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Julius Welschof,Steelers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Tarron Jackson,Eagles,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Viliami Fehoko,Commanders,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
David Ebuka Agoha,Raiders,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Keshawn Banks,Patriots,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Andrew Farmer,Chargers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
K.J. Henry,Eagles,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Marcus Haynes,Steelers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Luiji Vilain,Browns,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Caleb Murphy,Chargers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
D.J. Coleman,Jaguars,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Jeremiah Martin,Packers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Tre'Mon Morris-Brash,Chargers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Brevin Allen,Patriots,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$265,348","$265,348",$0
Freedom Akinmoladun,Bengals,2020,1,,"$174,106","$174,106",$0,,0.1%,,"$264,585","$264,585",$0
Mike Love,Bills,2020,1,,"$174,106","$174,106",$0,,0.1%,,"$264,585","$264,585",$0
Alex Barrett,Lions,2017,1,,"$144,500","$144,500",$0,,0.1%,,"$260,619","$260,619",$0
Niko Lalos,Giants,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$258,774","$258,774",$0
Tipa Galeai,Packers,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$258,774","$258,774",$0
Joe Ostman,Eagles,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$258,774","$258,774",$0
Derrek Tuszka,Broncos,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$258,774","$258,774",$0
Aaron Adeoye,Ravens,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$258,774","$258,774",$0
Chauncey Rivers,Ravens,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$258,774","$258,774",$0
Earnest Brown IV,Cowboys,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Robert Beal Jr.,49ers,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Nick Hampton,Rams,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Ja'Markis Weston,Seahawks,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Jalan Gaines,Seahawks,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Tomon Fox,Giants,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Garrett Nelson,Saints,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Tomon Fox,Giants,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Durell Nchami,Colts,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Andre Jones Jr.,Bills,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Isaac Ukwu,Lions,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Tomon Fox,Giants,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Titus Leo,Eagles,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
K.J. Henry,Browns,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Kingsley Jonathan,Bills,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Durell Nchami,Colts,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Seth Coleman,Colts,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Deslin Alexandre,Packers,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Jeremiah Moon,Panthers,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Jamil Muhammad,Panthers,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Andrew Farmer,49ers,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Jalan Gaines,Seahawks,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Antwaun Powell-Ryland,Eagles,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Malik Hamm,Ravens,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Julius Welschof,Steelers,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Solomon Byrd,Texans,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Titus Leo,Eagles,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Eric Watts,Jets,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Mapalo Mwansa,Panthers,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Nate Lynn,Titans,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Xavier Carlton,Bears,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
D.J. Johnson,Commanders,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Carl Jones Jr.,Bears,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Jamree Kromah,Bears,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Ochaun Mathis,Jets,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Eku Leota,Saints,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Antwaun Powell-Ryland,Eagles,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
William Bradley-King,49ers,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Antwaun Powell-Ryland,Eagles,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
K.J. Henry,Eagles,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Isaiah Thomas,Bengals,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Eku Leota,Cardinals,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Andre Carter II,Dolphins,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Amari Gainer,Patriots,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Ronnie Perkins,Falcons,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Andre Jones Jr.,Bills,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Arron Mosby,Packers,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Ethan Downs,Chiefs,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Carl Jones Jr.,Bears,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Bradyn Swinson,Patriots,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Elliott Brown,Cardinals,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
K.J. Henry,Browns,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Durell Nchami,Colts,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Anthony Goodlow,Cardinals,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Adedayo Odeleye,Cowboys,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Tomon Fox,Giants,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Andre Carter II,Lions,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
William Bradley-King,49ers,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Truman Jones,Patriots,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Tyreke Smith,Chiefs,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Garrett Nelson,Broncos,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Benton Whitley,Buccaneers,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Ahmed Hassanein,Lions,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Fadil Diggs,Saints,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Malik Hamm,Ravens,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Trace Ford,Giants,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Titus Leo,Eagles,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Trace Ford,Giants,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Tomon Fox,Giants,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Viliami Fehoko,Colts,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Kaimon Rucker,Ravens,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Mohamed Kamara,Buccaneers,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Garrett Nelson,Broncos,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Robert Beal Jr.,49ers,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Jeremiah Moon,Panthers,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Durell Nchami,Colts,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Ochaun Mathis,Browns,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Gabriel Murphy,Vikings,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Isaiah Foskey,Bengals,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
Nate Lynn,Titans,2025,1,,"$234,000","$234,000",$0,,0.1%,,"$252,438","$252,438",$0
