Player,Team,YearSigned,Years,,Value,APY,Guaranteed,,APY as % OfCap At Signing,,InflatedValue,InflatedAPY,InflatedGuaranteed
Jamal Adams,Seahawks,2021,4,,"$70,000,000","$17,500,000","$21,000,000",,9.6%,,"$115,528,767","$28,882,192","$34,658,630"
Derwin James,Chargers,2022,4,,"$76,000,000","$19,000,000","$38,584,471",,9.1%,,"$109,948,127","$27,487,032","$55,819,609"
Kyle Hamilton,Ravens,2025,4,,"$100,400,000","$25,100,000","$48,022,604",,9.0%,,"$108,311,175","$27,077,794","$51,806,620"
Harrison Smith,Vikings,2021,4,,"$64,000,000","$16,000,000","$14,179,412",,8.8%,,"$105,626,301","$26,406,575","$23,401,857"
Minkah Fitzpatrick,PIT/MIA,2022,4,,"$72,988,000","$18,247,000","$36,000,000",,8.8%,,"$105,590,709","$26,397,677","$52,080,692"
Justin Simmons,Broncos,2021,4,,"$61,000,000","$15,250,000","$32,100,000",,8.4%,,"$100,675,068","$25,168,767","$52,978,192"
"Antoine Winfield, Jr.",Buccaneers,2024,4,,"$84,100,000","$21,025,000","$45,000,000",,8.2%,,"$99,181,363","$24,795,341","$53,069,695"
Troy Polamalu,Steelers,2011,3,,"$29,600,000","$9,866,667","$10,550,000",,8.2%,,"$74,064,548","$24,688,184","$26,398,006"
Tyrann Mathieu,Cardinals,2016,5,,"$62,500,407","$12,500,081","$21,250,000",,8.1%,,"$121,241,209","$24,248,241","$41,221,743"
Eric Berry,Chiefs,2017,6,,"$78,000,000","$13,000,000","$29,800,000",,7.8%,,"$140,680,240","$23,446,707","$53,747,066"
John Lynch,Buccaneers,2000,5,,"$24,100,000","$4,820,000","$5,600,000",,7.8%,,"$116,755,453","$23,351,091","$27,129,898"
Kerby Joseph,Lions,2025,4,,"$85,000,000","$21,250,000","$23,121,000",,7.6%,,"$91,697,708","$22,924,427","$24,942,855"
Earl Thomas,Seahawks,2014,4,,"$40,000,000","$10,000,000","$14,225,000",,7.5%,,"$90,586,466","$22,646,617","$32,214,812"
Kevin Byard,Titans,2019,5,,"$70,500,000","$14,100,000","$19,625,000",,7.5%,,"$112,829,968","$22,565,994","$31,408,342"
Budda Baker,Cardinals,2020,4,,"$59,000,000","$14,750,000","$22,100,000",,7.4%,,"$89,660,949","$22,415,237","$33,584,864"
Tyrann Mathieu,Chiefs,2019,3,,"$42,000,000","$14,000,000","$26,800,000",,7.4%,,"$67,217,853","$22,405,951","$42,891,392"
Landon Collins,Commanders,2019,6,,"$84,000,000","$14,000,000","$31,000,000",,7.4%,,"$134,435,707","$22,405,951","$49,613,177"
Eddie Jackson,Bears,2020,4,,"$58,400,000","$14,600,000","$22,000,000",,7.4%,,"$88,749,142","$22,187,286","$33,432,896"
Earl Thomas,Ravens,2019,4,,"$55,000,000","$13,750,000","$32,000,000",,7.3%,,"$88,023,379","$22,005,845","$51,213,603"
Kam Chancellor,Seahawks,2017,3,,"$36,000,000","$12,000,000","$13,000,000",,7.2%,,"$64,929,341","$21,643,114","$23,446,707"
Reshad Jones,Dolphins,2017,4,,"$48,000,000","$12,000,000","$19,885,000",,7.2%,,"$86,572,455","$21,643,114","$35,864,443"
Jessie Bates III,Falcons,2023,4,,"$64,020,000","$16,005,000","$36,000,000",,7.1%,,"$85,777,687","$21,444,422","$48,234,875"
Budda Baker,Cardinals,2024,3,,"$54,000,000","$18,000,000","$17,441,666",,7.0%,,"$63,683,634","$21,227,878","$20,569,420"
Eric Berry,Chiefs,2016,1,,"$10,806,000","$10,806,000","$10,806,000",,7.0%,,"$20,961,984","$20,961,984","$20,961,984"
Troy Polamalu,Steelers,2007,4,,"$30,190,000","$7,547,500","$10,975,000",,6.9%,,"$83,424,110","$20,856,028","$30,327,248"
Steve Atwater,Broncos,1995,5,,"$12,500,000","$2,500,000","$3,300,000",,6.7%,,"$101,482,480","$20,296,496","$26,791,375"
Marcus Williams,Ravens,2022,5,,"$70,000,000","$14,000,000","$17,080,000",,6.7%,,"$101,268,012","$20,253,602","$24,709,395"
Dashon Goldson,TB/WAS,2013,5,,"$41,000,000","$8,250,000","$22,000,000",,6.7%,,"$100,400,000","$20,202,439","$53,873,171"
"Antoine Winfield, Jr.",Buccaneers,2024,1,,"$17,123,000","$17,123,000",$0,,6.7%,,"$20,193,608","$20,193,608",$0
Eric Weddle,Chargers,2011,5,,"$40,000,000","$8,000,000","$19,000,000",,6.6%,,"$100,087,227","$20,017,445","$47,541,433"
Devin McCourty,Patriots,2015,5,,"$47,500,000","$9,500,000","$22,000,000",,6.6%,,"$99,853,434","$19,970,687","$46,247,906"
Harrison Smith,Vikings,2016,5,,"$51,250,000","$10,250,000","$15,278,000",,6.6%,,"$99,417,144","$19,883,429","$29,636,978"
Jairus Byrd,Saints,2014,6,,"$52,500,000","$8,750,000","$18,300,000",,6.6%,,"$118,894,737","$19,815,789","$41,443,308"
Xavier McKinney,Packers,2024,4,,"$67,000,000","$16,750,000","$23,000,000",,6.6%,,"$79,014,879","$19,753,720","$27,124,511"
Eric Berry,Chiefs,2010,6,,"$50,000,000","$8,333,333","$25,696,200",,6.5%,,"$116,744,186","$19,457,364","$59,997,639"
Lamarcus Joyner,Rams,2018,1,,"$11,287,000","$11,287,000","$11,287,000",,6.4%,,"$19,185,352","$19,185,352","$19,185,352"
Budda Baker,Cardinals,2023,2,,"$28,200,000","$14,100,000","$13,400,000",,6.3%,,"$37,783,986","$18,891,993","$17,954,093"
Quandre Diggs,Seahawks,2022,3,,"$39,000,000","$13,000,000","$13,490,000",,6.2%,,"$56,420,749","$18,806,916","$19,515,793"
Ed Reed,Ravens,2006,6,,"$38,102,000","$6,350,333","$7,500,000",,6.2%,,"$112,512,965","$18,752,160","$22,147,059"
Jessie Bates III,Bengals,2022,1,,"$12,911,000","$12,911,000","$12,911,000",,6.2%,,"$18,678,161","$18,678,161","$18,678,161"
John Johnson,Browns,2021,3,,"$33,750,000","$11,250,000","$20,000,000",,6.2%,,"$55,701,370","$18,567,123","$33,008,219"
Trevon Moehrig,Panthers,2025,3,,"$51,000,000","$17,000,000","$34,500,000",,6.1%,,"$55,018,625","$18,339,542","$37,218,481"
Minkah Fitzpatrick,MIA/NYJ,2025,2,,"$33,100,000","$16,550,000",$0,,5.9%,,"$35,708,166","$17,854,083",$0
Kareem Jackson,Broncos,2019,3,,"$33,000,000","$11,000,000","$23,000,000",,5.8%,,"$52,814,028","$17,604,676","$36,809,777"
Marcus Maye,Jets,2021,1,,"$10,612,000","$10,612,000","$10,612,000",,5.8%,,"$17,514,161","$17,514,161","$17,514,161"
Marcus Williams,Saints,2021,1,,"$10,612,000","$10,612,000","$10,612,000",,5.8%,,"$17,514,161","$17,514,161","$17,514,161"
Michael Griffin,Titans,2012,5,,"$35,000,000","$7,000,000","$11,500,000",,5.8%,,"$87,412,935","$17,482,587","$28,721,393"
Devin McCourty,Patriots,2020,2,,"$23,000,000","$11,500,000","$13,000,000",,5.8%,,"$34,952,573","$17,476,287","$19,755,802"
Justin Simmons,Broncos,2020,1,,"$11,441,000","$11,441,000","$11,441,000",,5.8%,,"$17,386,626","$17,386,626","$17,386,626"
Anthony Harris,Vikings,2020,1,,"$11,441,000","$11,441,000","$11,441,000",,5.8%,,"$17,386,626","$17,386,626","$17,386,626"
Jalen Thompson,Cardinals,2022,3,,"$36,000,000","$12,000,000","$20,000,000",,5.8%,,"$52,080,692","$17,360,231","$28,933,718"
Antrel Rolle,Giants,2010,5,,"$37,000,000","$7,400,000","$15,000,000",,5.7%,,"$86,390,698","$17,278,140","$35,023,256"
Reshad Jones,Dolphins,2013,4,,"$28,012,000","$7,003,000","$15,000,000",,5.7%,,"$68,595,239","$17,148,810","$36,731,707"
Kam Chancellor,Seahawks,2013,4,,"$28,002,008","$7,000,502","$7,825,000",,5.7%,,"$68,570,771","$17,142,693","$19,161,707"
Kyle Dugger,Patriots,2024,4,,"$58,000,000","$14,500,000","$29,750,000",,5.7%,,"$68,400,940","$17,100,235","$35,084,965"
Malcolm Jenkins,Eagles,2016,4,,"$35,000,000","$8,750,000","$16,000,000",,5.6%,,"$67,894,635","$16,973,659","$31,037,547"
Jairus Byrd,Bills,2013,1,,"$6,916,000","$6,916,000","$6,916,000",,5.6%,,"$16,935,766","$16,935,766","$16,935,766"
Kevin Byard,TEN/PHI,2023,2,,"$25,100,000","$12,550,000","$7,000,000",,5.6%,,"$33,630,427","$16,815,214","$9,379,004"
Lamarcus Joyner,Raiders,2019,4,,"$42,000,000","$10,500,000","$16,700,000",,5.6%,,"$67,217,853","$16,804,463","$26,727,099"
Tyvon Branch,Raiders,2012,4,,"$26,600,000","$6,650,000","$10,100,000",,5.5%,,"$66,433,831","$16,608,458","$25,224,876"
Kyle Dugger,Patriots,2024,1,,"$13,815,000","$13,815,000","$13,815,000",,5.4%,,"$16,292,396","$16,292,396","$16,292,396"
Jevon Holland,Giants,2025,3,,"$45,300,000","$15,100,000","$27,400,000",,5.4%,,"$48,869,484","$16,289,828","$29,559,026"
Cam Bynum,Colts,2025,4,,"$60,000,000","$15,000,000","$26,000,000",,5.4%,,"$64,727,794","$16,181,948","$28,048,711"
Grant Delpit,Browns,2023,3,,"$36,000,000","$12,000,000","$14,909,558",,5.3%,,"$48,234,875","$16,078,292","$19,976,685"
Micah Hyde,Bills,2021,2,,"$19,250,000","$9,625,000","$9,600,000",,5.3%,,"$31,770,411","$15,885,205","$15,843,945"
Donte Whitner,Browns,2014,4,,"$28,000,000","$7,000,000","$11,000,000",,5.3%,,"$63,410,526","$15,852,632","$24,911,278"
Roman Harper,Saints,2011,4,,"$25,000,000","$6,250,000","$8,900,000",,5.2%,,"$62,554,517","$15,638,629","$22,269,408"
John Lynch,Buccaneers,1997,3,,"$6,440,500","$2,146,833","$1,500,000",,5.2%,,"$46,795,933","$15,598,642","$10,898,828"
Dashon Goldson,49ers,2012,1,,"$6,212,000","$6,212,000",$0,,5.2%,,"$15,514,547","$15,514,547",$0
Tony Jefferson,Ravens,2017,4,,"$34,000,000","$8,500,000","$19,000,000",,5.1%,,"$61,322,156","$15,330,539","$34,268,263"
Logan Ryan,Giants,2020,3,,"$30,000,000","$10,000,000","$17,000,000",,5.0%,,"$45,590,313","$15,196,771","$25,834,511"
Justin Reid,Chiefs,2022,3,,"$31,500,000","$10,500,000","$20,485,000",,5.0%,,"$45,570,605","$15,190,202","$29,635,360"
Antoine Bethea,Colts,2010,4,,"$26,000,000","$6,500,000","$10,650,000",,5.0%,,"$60,706,977","$15,176,744","$24,866,512"
Morgan Burnett,Packers,2013,4,,"$24,750,000","$6,187,500","$8,250,000",,5.0%,,"$60,607,317","$15,151,829","$20,202,439"
Jordan Poyer,Bills,2020,2,,"$19,500,000","$9,750,000","$8,525,000",,4.9%,,"$29,633,703","$14,816,852","$12,955,247"
Aaron Williams,Bills,2014,4,,"$26,007,844","$6,501,961","$8,750,000",,4.9%,,"$58,898,967","$14,724,742","$19,815,789"
William Moore,Falcons,2013,5,,"$30,000,000","$6,000,000","$14,000,000",,4.9%,,"$73,463,415","$14,692,683","$34,282,927"
LaRon Landry,Colts,2013,4,,"$24,000,000","$6,000,000","$11,000,000",,4.9%,,"$58,770,732","$14,692,683","$26,936,585"
Amani Hooker,Titans,2025,3,,"$40,500,000","$13,500,000","$24,860,000",,4.8%,,"$43,691,261","$14,563,754","$26,818,883"
Brian Dawkins,Eagles,2003,4,,"$14,500,000","$3,625,000","$6,000,000",,4.8%,,"$58,226,566","$14,556,641","$24,093,751"
Amani Hooker,Titans,2022,3,,"$30,000,000","$10,000,000","$17,150,000",,4.8%,,"$43,400,576","$14,466,859","$24,810,663"
Steve Atwater,Jets,1999,3,,"$8,250,000","$2,750,000","$1,800,000",,4.8%,,"$43,375,576","$14,458,525","$9,463,762"
Rayshawn Jenkins,Jaguars,2021,4,,"$35,000,000","$8,750,000","$16,000,000",,4.8%,,"$57,764,384","$14,441,096","$26,406,575"
Jimmie Ward,49ers,2020,3,,"$28,500,000","$9,500,000","$13,000,000",,4.8%,,"$43,310,797","$14,436,932","$19,755,802"
Adrian Amos,Packers,2019,4,,"$36,000,000","$9,000,000","$12,000,000",,4.8%,,"$57,615,303","$14,403,826","$19,205,101"
Brian Dawkins,Eagles,1998,5,,"$12,440,000","$2,488,000","$2,500,000",,4.7%,,"$71,522,639","$14,304,528","$14,373,521"
Talanoa Hufanga,Broncos,2025,3,,"$39,000,000","$13,000,000","$20,000,000",,4.7%,,"$42,073,066","$14,024,355","$21,575,931"
Tashaun Gipson,Jaguars,2016,5,,"$36,000,000","$7,200,000","$12,000,000",,4.6%,,"$69,834,482","$13,966,896","$23,278,161"
Charles Godfrey,Panthers,2011,5,,"$27,500,000","$5,500,000","$10,600,000",,4.6%,,"$68,809,969","$13,761,994","$26,523,115"
Quentin Lake,Rams,2025,3,,"$38,250,000","$12,750,000","$8,500,000",,4.6%,,"$41,263,968","$13,754,656","$9,169,771"
Darian Stewart,Broncos,2016,4,,"$28,000,000","$7,000,000","$13,000,000",,4.5%,,"$54,315,708","$13,578,927","$25,218,007"
Rodney McLeod,Eagles,2016,5,,"$35,000,000","$7,000,000","$13,000,000",,4.5%,,"$67,894,635","$13,578,927","$25,218,007"
Bryan Cook,Bengals,2026,3,,"$40,250,000","$13,416,667","$14,000,000",,4.5%,,"$40,250,000","$13,416,667","$14,000,000"
Coby Bryant,Bears,2026,3,,"$40,000,000","$13,333,333","$25,750,000",,4.4%,,"$40,000,000","$13,333,333","$25,750,000"
Minkah Fitzpatrick,Jets,2026,3,,"$40,000,000","$13,333,333","$20,500,000",,4.4%,,"$40,000,000","$13,333,333","$20,500,000"
Troy Polamalu,Steelers,2014,2,,"$11,750,000","$5,875,000","$6,750,000",,4.4%,,"$26,609,774","$13,304,887","$15,286,466"
Brian Dawkins,Broncos,2009,5,,"$27,000,000","$5,400,000","$5,780,000",,4.4%,,"$66,117,073","$13,223,415","$14,153,951"
Tyrann Mathieu,Saints,2022,3,,"$27,000,000","$9,000,000","$18,000,000",,4.3%,,"$39,060,519","$13,020,173","$26,040,346"
Devin McCourty,Patriots,2022,1,,"$9,000,000","$9,000,000","$8,000,000",,4.3%,,"$13,020,173","$13,020,173","$11,573,487"
